,name,Worldwide_Box_Office,number_of_movies,average_box,link
1429,Nick Offerman,"$202,962,781",8,"$25,370,348",https://www.the-numbers.com/person/108440401-Nick-Offerman
1430,Ryan Phillippe,"$202,481,268",9,"$22,497,919",https://www.the-numbers.com/person/1390401-Ryan-Phillippe
1431,"Neil Brown, Jr.","$202,182,981",2,"$101,091,491",https://www.the-numbers.com/person/649140401-Neil-Brown-Jr
1432,Brian Tochi,"$202,000,000",1,"$202,000,000",https://www.the-numbers.com/person/845470401-Brian-Tochi
1433,Ella Jay Basco,"$201,852,140",1,"$201,852,140",https://www.the-numbers.com/person/1561050401-Ella-Jay-Basco
1434,Justin Theroux,"$201,009,364",7,"$28,715,623",https://www.the-numbers.com/person/141320401-Justin-Theroux
1435,Alexander Pollock,"$200,700,000",1,"$200,700,000",https://www.the-numbers.com/person/115410401-Alexander-Pollock
1436,Ed Oxenbould,"$200,057,103",3,"$66,685,701",https://www.the-numbers.com/person/915470401-Ed-Oxenbould
1437,CÃ©cile de France,"$199,963,449",8,"$24,995,431",https://www.the-numbers.com/person/807370401-CA-cile-de-France
1438,Linda Hamilton,"$199,437,565",4,"$49,859,391",https://www.the-numbers.com/person/60810401-Linda-Hamilton
1439,Monica Bellucci,"$199,400,945",6,"$33,233,491",https://www.the-numbers.com/person/12710401-Monica-Bellucci
1440,Lil Rel Howery,"$198,613,073",7,"$28,373,296",https://www.the-numbers.com/person/1314180401-Lil-Rel-Howery
1441,Sharni Vinson,"$198,477,787",3,"$66,159,262",https://www.the-numbers.com/person/171930401-Sharni-Vinson
1442,Danny Pudi,"$197,640,984",4,"$49,410,246",https://www.the-numbers.com/person/779250401-Danny-Pudi
1443,Peter Sallis,"$197,593,152",1,"$197,593,152",https://www.the-numbers.com/person/126440401-Peter-Sallis
1444,Eve,"$197,310,075",3,"$65,770,025",https://www.the-numbers.com/person/45720401-Eve
1445,Lee Jung-jae,"$197,100,061",3,"$65,700,020",https://www.the-numbers.com/person/211340401-Lee-Jung-jae
1446,Nia Long,"$196,447,596",10,"$19,644,760",https://www.the-numbers.com/person/87410401-Nia-Long
1447,Jim Carter,"$196,021,139",2,"$98,010,570",https://www.the-numbers.com/person/25040401-Jim-Carter
1448,Oprah Winfrey,"$195,934,985",2,"$97,967,493",https://www.the-numbers.com/person/153520401-Oprah-Winfrey
1449,Kate Upton,"$195,111,193",1,"$195,111,193",https://www.the-numbers.com/person/284470401-Kate-Upton
1450,Rick Yune,"$194,897,916",2,"$97,448,958",https://www.the-numbers.com/person/156740401-Rick-Yune
1451,Saffron Burrows,"$193,717,447",7,"$27,673,921",https://www.the-numbers.com/person/21660401-Saffron-Burrows
1452,Terrence J,"$193,583,747",3,"$64,527,916",https://www.the-numbers.com/person/607600401-Terrence-J
1453,Orlando Jones,"$193,557,460",6,"$32,259,577",https://www.the-numbers.com/person/73470401-Orlando-Jones
1454,Martin Sheen,"$193,386,252",20,"$9,669,313",https://www.the-numbers.com/person/131000401-Martin-Sheen
1455,Tim Roth,"$193,374,318",16,"$12,085,895",https://www.the-numbers.com/person/1500401-Tim-Roth
1456,Derek Luke,"$193,295,393",8,"$24,161,924",https://www.the-numbers.com/person/88490401-Derek-Luke
1457,Tony Revolori,"$192,529,984",6,"$32,088,331",https://www.the-numbers.com/person/633680401-Tony-Revolori
1458,Mike Vogel,"$192,524,128",6,"$32,087,355",https://www.the-numbers.com/person/147490401-Mike-Vogel
1459,Fan Bingbing,"$192,402,447",6,"$32,067,075",https://www.the-numbers.com/person/14560401-Fan-Bingbing
1460,Izabella Miko,"$191,720,858",3,"$63,906,953",https://www.the-numbers.com/person/98930401-Izabella-Miko
1461,Nelly,"$191,558,505",1,"$191,558,505",https://www.the-numbers.com/person/105000401-Nelly
1462,Mike Epps,"$191,413,214",16,"$11,963,326",https://www.the-numbers.com/person/45080401-Mike-Epps
1463,Vincent Cassel,"$191,076,578",15,"$12,738,439",https://www.the-numbers.com/person/25430401-Vincent-Cassel
1464,Zach Galligan,"$190,428,089",3,"$63,476,030",https://www.the-numbers.com/person/52260401-Zach-Galligan
1465,Kotaro Daigo,"$190,271,102",1,"$190,271,102",https://www.the-numbers.com/person/1699990401-Kotaro-Daigo
1466,Nana Mori,"$190,271,102",1,"$190,271,102",https://www.the-numbers.com/person/1700000401-Nana-Mori
1467,Sun Li,"$190,094,773",2,"$95,047,387",https://www.the-numbers.com/person/85580401-Sun-Li
1468,Martha Plimpton,"$189,546,356",4,"$47,386,589",https://www.the-numbers.com/person/114980401-Martha-Plimpton
1469,Virginia Madsen,"$189,472,646",11,"$17,224,786",https://www.the-numbers.com/person/90130401-Virginia-Madsen
1470,Albert Tsai,"$188,659,191",1,"$188,659,191",https://www.the-numbers.com/person/1491200401-Albert-Tsai
1471,Joseph Izzo,"$188,659,191",1,"$188,659,191",https://www.the-numbers.com/person/702040401-Joseph-Izzo
1472,Chloe Bennet,"$188,659,191",2,"$94,329,596",https://www.the-numbers.com/person/925610401-Chloe-Bennet
1473,Tenzing Norgay Trainor,"$188,659,191",1,"$188,659,191",https://www.the-numbers.com/person/1491190401-Tenzing-Norgay-Trainor
1474,Bill Barretta,"$188,478,334",2,"$94,239,167",https://www.the-numbers.com/person/10650401-Bill-Barretta
1475,Bobby Campo,"$187,391,730",5,"$37,478,346",https://www.the-numbers.com/person/397500401-Bobby-Campo
1476,Matt Lanter,"$186,841,183",4,"$46,710,296",https://www.the-numbers.com/person/82080401-Matt-Lanter
1477,Jacqueline Obradors,"$186,049,020",1,"$186,049,020",https://www.the-numbers.com/person/108340401-Jacqueline-Obradors
1478,Corey Burton,"$186,049,020",1,"$186,049,020",https://www.the-numbers.com/person/21710401-Corey-Burton
1479,Don Novello,"$186,049,020",1,"$186,049,020",https://www.the-numbers.com/person/106950401-Don-Novello
1480,Claudia Christian,"$186,049,020",1,"$186,049,020",https://www.the-numbers.com/person/28390401-Claudia-Christian
1481,Phil Morris,"$186,049,020",1,"$186,049,020",https://www.the-numbers.com/person/102280401-Phil-Morris
1482,Rachel Brosnahan,"$185,989,125",7,"$26,569,875",https://www.the-numbers.com/person/433310401-Rachel-Brosnahan
1483,Chrissie Fit,"$185,736,412",1,"$185,736,412",https://www.the-numbers.com/person/452580401-Chrissie-Fit
1484,Hana Mae Lee,"$185,736,412",2,"$92,868,206",https://www.the-numbers.com/person/1016740401-Hana-Mae-Lee
1485,Cheryl Hines,"$185,732,176",5,"$37,146,435",https://www.the-numbers.com/person/65980401-Cheryl-Hines
1486,Aidan Quinn,"$185,722,887",8,"$23,215,361",https://www.the-numbers.com/person/1450401-Aidan-Quinn
1487,Yawen Zhu,"$185,205,628",1,"$185,205,628",https://www.the-numbers.com/person/1149370401-Yawen-Zhu
1488,Liu Hao Cun,"$185,205,628",1,"$185,205,628",https://www.the-numbers.com/person/1923870401-Liu-Hao-Cun
1489,Amanda Qin,"$185,205,628",1,"$185,205,628",https://www.the-numbers.com/person/1923860401-Amanda-Qin
1490,Adriana Caselotti,"$184,925,486",1,"$184,925,486",https://www.the-numbers.com/person/1182040401-Adriana-Caselotti
1491,Lea Michele,"$184,420,604",3,"$61,473,535",https://www.the-numbers.com/person/209670401-Lea-Michele
1492,Jon Bass,"$184,382,607",3,"$61,460,869",https://www.the-numbers.com/person/1109100401-Jon-Bass
1493,Madeleine Stowe,"$184,029,310",2,"$92,014,655",https://www.the-numbers.com/person/137960401-Madeleine-Stowe
1494,Candice Bergen,"$183,891,769",7,"$26,270,253",https://www.the-numbers.com/person/13480401-Candice-Bergen
1495,Thomas Mann,"$183,753,239",7,"$26,250,463",https://www.the-numbers.com/person/264330401-Thomas-Mann
1496,Anton Starkman,"$183,353,431",1,"$183,353,431",https://www.the-numbers.com/person/1263720401-Anton-Starkman
1497,Katie Crown,"$183,353,431",1,"$183,353,431",https://www.the-numbers.com/person/1255530401-Katie-Crown
1498,Stephen Kramer Glickman,"$183,353,431",1,"$183,353,431",https://www.the-numbers.com/person/1263710401-Stephen-Kramer-Glickman
1499,Molly Ringwald,"$183,216,423",9,"$20,357,380",https://www.the-numbers.com/person/121670401-Molly-Ringwald
1500,Brooklynn Prince,"$181,774,875",3,"$60,591,625",https://www.the-numbers.com/person/1440230401-Brooklynn-Prince
1501,Ali MacGraw,"$181,397,186",3,"$60,465,729",https://www.the-numbers.com/person/89570401-Ali-MacGraw
1502,Thomas Kretschmann,"$181,294,096",7,"$25,899,157",https://www.the-numbers.com/person/80020401-Thomas-Kretschmann
1503,Oakes Fegley,"$180,947,322",3,"$60,315,774",https://www.the-numbers.com/person/894860401-Oakes-Fegley
1504,Neil Fanning,"$180,856,996",1,"$180,856,996",https://www.the-numbers.com/person/1961010401-Neil-Fanning
1505,Sean Patrick Thomas,"$180,565,525",3,"$60,188,508",https://www.the-numbers.com/person/141730401-Sean-Patrick-Thomas
1506,Annie Mumolo,"$180,493,990",2,"$90,246,995",https://www.the-numbers.com/person/237800401-Annie-Mumolo
1507,Peter Capaldi,"$180,461,292",3,"$60,153,764",https://www.the-numbers.com/person/501020401-Peter-Capaldi
1508,Debra Messing,"$180,434,383",5,"$36,086,877",https://www.the-numbers.com/person/98410401-Debra-Messing
1509,Scott Speedman,"$180,285,874",10,"$18,028,587",https://www.the-numbers.com/person/135230401-Scott-Speedman
1510,Lili Taylor,"$180,188,905",4,"$45,047,226",https://www.the-numbers.com/person/1590401-Lili-Taylor
1511,Embeth Davidtz,"$180,107,213",3,"$60,035,738",https://www.the-numbers.com/person/36300401-Embeth-Davidtz
1512,Elisabeth Moss,"$179,765,020",13,"$13,828,078",https://www.the-numbers.com/person/102700401-Elisabeth-Moss
1513,Richard E. Grant,"$179,644,867",9,"$19,960,541",https://www.the-numbers.com/person/57460401-Richard-E-Grant
1514,Kit Harington,"$179,577,704",6,"$29,929,617",https://www.the-numbers.com/person/385950401-Kit-Harington
1515,Jonathan Kydd,"$179,357,126",1,"$179,357,126",https://www.the-numbers.com/person/737530401-Jonathan-Kydd
1516,Shane Richie,"$179,357,126",1,"$179,357,126",https://www.the-numbers.com/person/121220401-Shane-Richie
1517,James Arnold Taylor,"$179,157,100",3,"$59,719,033",https://www.the-numbers.com/person/140510401-James-Arnold-Taylor
1518,Tony Todd,"$179,141,295",6,"$29,856,883",https://www.the-numbers.com/person/142810401-Tony-Todd
1519,Lizzo,"$178,835,859",2,"$89,417,930",https://www.the-numbers.com/person/1610390401-Lizzo
1520,Daoming Chen,"$178,529,547",2,"$89,264,774",https://www.the-numbers.com/person/27320401-Daoming-Chen
1521,Elizabeth Hurley,"$178,206,363",6,"$29,701,061",https://www.the-numbers.com/person/69130401-Elizabeth-Hurley
1522,Maggie Cheung,"$177,735,562",4,"$44,433,891",https://www.the-numbers.com/person/27690401-Maggie-Cheung
1523,Quinton Jackson,"$177,254,513",2,"$88,627,257",https://www.the-numbers.com/person/170450401-Quinton-Jackson
1524,Charlton Heston,"$177,134,193",7,"$25,304,885",https://www.the-numbers.com/person/65170401-Charlton-Heston
1525,Max Zhang,"$177,082,901",2,"$88,541,451",https://www.the-numbers.com/person/1006240401-Max-Zhang
1526,Daniel Wu,"$176,968,352",7,"$25,281,193",https://www.the-numbers.com/person/155160401-Daniel-Wu
1527,Ana de la Reguera,"$176,290,707",3,"$58,763,569",https://www.the-numbers.com/person/37370401-Ana-de-la-Reguera
1528,Franky G.,"$176,262,839",3,"$58,754,280",https://www.the-numbers.com/person/51840401-Franky-G
1529,Ilfenesh Hadera,"$175,863,783",1,"$175,863,783",https://www.the-numbers.com/person/670300401-Ilfenesh-Hadera
1530,Kelly Rohrbach,"$175,863,783",1,"$175,863,783",https://www.the-numbers.com/person/1336340401-Kelly-Rohrbach
1531,Ricardo MontalbÃ¡n,"$175,851,995",2,"$87,925,998",https://www.the-numbers.com/person/101050401-Ricardo-MontalbA-n
1532,Robert Englund,"$175,072,942",5,"$35,014,588",https://www.the-numbers.com/person/44980401-Robert-Englund
1533,Julia Louis-Dreyfus,"$174,681,774",5,"$34,936,355",https://www.the-numbers.com/person/87970401-Julia-Louis-Dreyfus
1534,Charlotte Le Bon,"$174,335,803",5,"$34,867,161",https://www.the-numbers.com/person/447390401-Charlotte-Le-Bon
1535,Denise Richards,"$174,121,989",11,"$15,829,272",https://www.the-numbers.com/person/120950401-Denise-Richards
1536,Wu Jing,"$174,008,804",1,"$174,008,804",https://www.the-numbers.com/person/268600401-Wu-Jing
1537,Andrea Riseborough,"$173,932,752",15,"$11,595,517",https://www.the-numbers.com/person/175380401-Andrea-Riseborough
1538,Lin Shaye,"$173,924,565",8,"$21,740,571",https://www.the-numbers.com/person/130930401-Lin-Shaye
1539,Nicolas D'Agosto,"$173,619,735",2,"$86,809,868",https://www.the-numbers.com/person/34810401-Nicolas-D-Agosto
1540,Martin Klebba,"$173,613,482",1,"$173,613,482",https://www.the-numbers.com/person/78560401-Martin-Klebba
1541,Danny Woodburn,"$173,613,482",2,"$86,806,741",https://www.the-numbers.com/person/241640401-Danny-Woodburn
1542,Jordan Prentice,"$173,613,482",1,"$173,613,482",https://www.the-numbers.com/person/116360401-Jordan-Prentice
1543,Joey Gnoffo,"$173,613,482",1,"$173,613,482",https://www.the-numbers.com/person/241670401-Joey-Gnoffo
1544,Sebastian Saraceno,"$173,613,482",1,"$173,613,482",https://www.the-numbers.com/person/241650401-Sebastian-Saraceno
1545,Ronald Lee Clark,"$173,613,482",1,"$173,613,482",https://www.the-numbers.com/person/241660401-Ronald-Lee-Clark
1546,Mark Povinelli,"$173,613,482",1,"$173,613,482",https://www.the-numbers.com/person/233580401-Mark-Povinelli
1547,Dylan McDermott,"$173,037,549",4,"$43,259,387",https://www.the-numbers.com/person/95350401-Dylan-McDermott
1548,Alex Wolff,"$172,894,941",11,"$15,717,722",https://www.the-numbers.com/person/566160401-Alex-Wolff
1549,Omar Epps,"$172,889,915",13,"$13,299,224",https://www.the-numbers.com/person/45090401-Omar-Epps
1550,Zijian Dong,"$172,824,913",3,"$57,608,304",https://www.the-numbers.com/person/1061230401-Zijian-Dong
1551,Alison Lohman,"$172,536,614",4,"$43,134,154",https://www.the-numbers.com/person/87120401-Alison-Lohman
1552,Faizon Love,"$172,450,423",4,"$43,112,606",https://www.the-numbers.com/person/88040401-Faizon-Love
1553,Jackson Nicoll,"$172,069,634",2,"$86,034,817",https://www.the-numbers.com/person/428470401-Jackson-Nicoll
1554,Michael Stahl-David,"$171,308,273",3,"$57,102,758",https://www.the-numbers.com/person/135870401-Michael-Stahl-David
1555,Jessica Lucas,"$171,302,226",1,"$171,302,226",https://www.the-numbers.com/person/88360401-Jessica-Lucas
1556,Daniel Hansen,"$170,552,719",1,"$170,552,719",https://www.the-numbers.com/person/61370401-Daniel-Hansen
1557,Jordan Fry,"$170,552,719",1,"$170,552,719",https://www.the-numbers.com/person/51510401-Jordan-Fry
1558,Jayden Fowora-Knight,"$170,024,300",1,"$170,024,300",https://www.the-numbers.com/person/1457970401-Jayden-Fowora-Knight
1559,Misty Copeland,"$170,024,300",1,"$170,024,300",https://www.the-numbers.com/person/1078030401-Misty-Copeland
1560,Rashida Jones,"$170,010,333",6,"$28,335,056",https://www.the-numbers.com/person/73490401-Rashida-Jones
1561,Da Peng,"$169,842,267",1,"$169,842,267",https://www.the-numbers.com/person/1082610401-Da-Peng
1562,Samuel Joslin,"$169,590,606",1,"$169,590,606",https://www.the-numbers.com/person/446570401-Samuel-Joslin
1563,Liev Schreiber,"$169,495,842",11,"$15,408,713",https://www.the-numbers.com/person/128420401-Liev-Schreiber
1564,Joel David Moore,"$168,665,493",5,"$33,733,099",https://www.the-numbers.com/person/381150401-Joel-David-Moore
1565,Lei Jiayin,"$168,663,856",2,"$84,331,928",https://www.the-numbers.com/person/1410110401-Lei-Jiayin
1566,Matthew Fox,"$168,618,339",4,"$42,154,585",https://www.the-numbers.com/person/50330401-Matthew-Fox
1567,Missi Pyle,"$168,032,436",4,"$42,008,109",https://www.the-numbers.com/person/117260401-Missi-Pyle
1568,Zhou Xun,"$167,939,618",3,"$55,979,873",https://www.the-numbers.com/person/234400401-Zhou-Xun
1569,Christopher Williams,"$167,791,704",1,"$167,791,704",https://www.the-numbers.com/person/152370401-Christopher-Williams
1570,Christine Taylor,"$167,791,704",1,"$167,791,704",https://www.the-numbers.com/person/140450401-Christine-Taylor
1571,Jamal Duff,"$167,791,704",1,"$167,791,704",https://www.the-numbers.com/person/42140401-Jamal-Duff
1572,Stephen Root,"$167,791,704",2,"$83,895,852",https://www.the-numbers.com/person/123810401-Stephen-Root
1573,Tom Selleck,"$167,780,960",2,"$83,890,480",https://www.the-numbers.com/person/129690401-Tom-Selleck
1574,Vincent D'Onofrio,"$167,454,207",7,"$23,922,030",https://www.the-numbers.com/person/34960401-Vincent-D-Onofrio
1575,Robert Sheehan,"$167,288,879",9,"$18,587,653",https://www.the-numbers.com/person/159250401-Robert-Sheehan
1576,Burt Lancaster,"$167,278,391",15,"$11,151,893",https://www.the-numbers.com/person/280401-Burt-Lancaster
1577,Steve Zahn,"$167,203,423",12,"$13,933,619",https://www.the-numbers.com/person/156860401-Steve-Zahn
1578,Art Carney,"$167,198,489",2,"$83,599,245",https://www.the-numbers.com/person/24410401-Art-Carney
1579,Alexander Ludwig,"$167,034,682",7,"$23,862,097",https://www.the-numbers.com/person/88410401-Alexander-Ludwig
1580,Danny Huston,"$166,879,747",6,"$27,813,291",https://www.the-numbers.com/person/69260401-Danny-Huston
1581,Kirk Douglas,"$166,829,188",19,"$8,780,484",https://www.the-numbers.com/person/140401-Kirk-Douglas
1582,Fabrice Luchini,"$166,740,738",9,"$18,526,749",https://www.the-numbers.com/person/88400401-Fabrice-Luchini
1583,Kimberly Williams-Paisley,"$165,904,691",5,"$33,180,938",https://www.the-numbers.com/person/152600401-Kimberly-Williams-Paisley
1584,Steven Brand,"$165,890,634",1,"$165,890,634",https://www.the-numbers.com/person/18260401-Steven-Brand
1585,Kelly Hu,"$165,890,634",2,"$82,945,317",https://www.the-numbers.com/person/68310401-Kelly-Hu
1586,Rick Malambri,"$165,889,117",1,"$165,889,117",https://www.the-numbers.com/person/171910401-Rick-Malambri
1587,David Carradine,"$165,768,610",5,"$33,153,722",https://www.the-numbers.com/person/24600401-David-Carradine
1588,Mia Michaels,"$165,552,290",1,"$165,552,290",https://www.the-numbers.com/person/372470401-Mia-Michaels
1589,Cleopatra Coleman,"$165,552,290",5,"$33,110,458",https://www.the-numbers.com/person/386730401-Cleopatra-Coleman
1590,Kathryn McCormick,"$165,552,290",1,"$165,552,290",https://www.the-numbers.com/person/386710401-Kathryn-McCormick
1591,Tommy Dewey,"$165,552,290",2,"$82,776,145",https://www.the-numbers.com/person/386750401-Tommy-Dewey
1592,Jackie Gleason,"$165,408,500",3,"$55,136,167",https://www.the-numbers.com/person/55160401-Jackie-Gleason
1593,Reba McEntire,"$165,138,481",1,"$165,138,481",https://www.the-numbers.com/person/95640401-Reba-McEntire
1594,D.J. Khaled,"$165,138,481",1,"$165,138,481",https://www.the-numbers.com/person/1356530401-D-J-Khaled
1595,Masi Oka,"$165,138,481",1,"$165,138,481",https://www.the-numbers.com/person/108530401-Masi-Oka
1596,Parker Posey,"$165,104,497",9,"$18,344,944",https://www.the-numbers.com/person/115830401-Parker-Posey
1597,Rod Taylor,"$164,738,199",2,"$82,369,100",https://www.the-numbers.com/person/140690401-Rod-Taylor
1598,Nikolaj Coster-Waldau,"$164,379,428",11,"$14,943,584",https://www.the-numbers.com/person/32450401-Nikolaj-Coster-Waldau
1599,Delroy Lindo,"$164,226,107",9,"$18,247,345",https://www.the-numbers.com/person/85990401-Delroy-Lindo
